deli_num,hyp_num,url_len,dot_num,nor_tld_token,sus_word_token,ip_in_hostname,url,label
0,0,10,1,0,0,1,cebban.com,3
0,0,17,2,1,1,1,www.747964333.xyz,2
0,0,12,1,0,0,1,qfirstky.com,2
0,0,10,1,0,0,1,mcb365.com,2
0,0,26,2,0,1,1,https://www.paipaidai.com/,10
0,0,16,2,0,0,1,ax10mt.ax176.com,8
0,0,7,1,1,0,1,345d.cn,10
0,0,12,2,0,1,1,www.bf83.com,6
0,0,13,3,1,0,0,52.24.206.125,4
0,0,10,1,0,0,1,w11210.com,8
0,0,10,1,0,0,1,szjhtc.com,2
0,0,10,1,1,0,1,gege43.xyz,2
0,0,16,3,1,1,1,www.awyp.com.tw ,10
0,0,21,2,0,1,1,www.0571zhaiquan.com ,10
0,0,22,2,1,1,1,www.567fenfa.cn/dmcaah,4
1,1,18,1,0,0,1,liaoshen-bank.com ,10
0,0,13,2,0,1,1,www.991ut.com,2
0,0,25,2,0,1,1,http://www.laogeboli.com/,11
0,0,11,1,0,0,1,golddak.com,4
0,0,14,2,0,1,1,www.122373.com,2
15,3,135,6,1,1,1,http://112.15.232.43:8081/warning.html?u=http%3A%2F%2Fwww.fangdaijisuanqi.org%00&c=1&a=103&uuid=zjyd-sq02-35097466-3311579713&d=&e=1008,10
0,0,13,2,0,1,1,www.wxjcb.com,6
0,0,27,2,0,0,1,qingyuan.blitztheleague.com,6
0,0,16,1,1,0,1,zhangxiuyan.club,4
0,0,13,2,0,1,1,www.8dc22.com,2
0,0,16,2,0,1,1,www.hankugps.com,2
0,0,11,1,0,0,1,sirclob.com,2
0,0,14,2,1,1,1,www.zhl662.vip,2
0,0,23,2,0,1,1,www.arccostruzioni.com ,11
0,0,13,2,0,1,1,www.888bc.com,6
0,0,8,1,1,0,1,shanz.cn,6
0,0,16,2,0,1,1,www.mlnvren.net ,10
0,0,11,1,0,0,1,8263819.com,2
0,0,13,1,0,0,1,wangcunde.com,2
0,0,16,1,0,0,1,http://557fz.com,11
0,0,16,1,0,0,1,karmilensale.com,2
0,0,16,2,0,1,1,www.kimbaby.net ,10
0,0,21,3,0,1,1,www.s383.alive173.com,2
0,0,25,1,0,0,1,http://ningbobangning.com,10
0,0,14,2,1,0,1,x9.wz3668.top ,10
0,0,9,1,0,0,1,2fym9.com,4
0,0,21,2,0,0,1,office.brunacardi.com,6
0,0,20,2,0,1,1,www.hongyuyaoye.org ,11
0,0,15,2,0,1,1,www.stmeili.com,2
0,0,12,1,0,0,1,f8d1xrsz.com,9
0,0,14,2,0,1,1,www.bidazk.com,2
1,1,18,2,0,1,1,www.schaum-tec.com,6
0,0,9,1,0,0,1,ycyqb.com,6
0,0,21,1,0,0,1,meihaoshenghuo349.com,8
0,0,8,1,0,0,1,z77w.com,6
0,0,8,1,0,0,1,lkba.net,4
0,0,7,1,0,0,1,7783.us,4
0,0,11,1,1,0,1,zsgurki.cn ,10
0,0,19,1,0,0,1,niranobasamusic.com,4
1,1,24,2,0,1,1,www.financial-lawyer.com,2
0,0,11,1,0,0,1,8268ii.com ,11
0,0,14,2,0,0,1,oss.leyung.com,6
0,0,13,2,0,1,1,www.shldi.com,2
0,0,13,2,0,1,1,www.twicn.com,2
0,0,9,1,0,0,1,33258.biz,2
0,0,10,1,0,0,1,44666a.com,8
1,1,14,1,0,0,1,ruyi-china.com,2
0,0,14,2,0,1,1,www.184535.com,6
0,0,9,1,0,0,1,33i44.com,6
0,0,18,1,0,0,1,cannedfishgame.com,4
0,0,13,2,0,1,1,www.x9813.com,6
0,0,10,1,1,0,1,9455ss.cc ,11
0,0,19,3,1,1,1,www.abc.56truck.cn ,11
0,0,13,1,0,0,1,shaizizmw.com,2
0,0,13,1,0,0,1,fcvbh3432.com,8
3,0,37,2,1,0,1,7u.aff007.cool/index/pwa?aff_code=S9z,4
0,0,12,1,0,0,1,maofa999.net,2
0,0,9,1,0,0,1,pipix.com,4
0,0,13,1,0,0,1,huaqiang3.com,2
0,0,14,1,1,0,1,tyzb2.cc/NvSr8,4
0,0,15,2,0,1,1,www.5duros.com ,11
0,0,12,1,1,0,1,tzua.cn:9009,6
0,0,16,3,1,1,1,www.donk.com.tw ,10
0,0,17,2,0,1,1,www.ac168168.com ,11
0,0,18,1,0,0,1,theworldblock.com ,10
0,0,11,1,0,0,1,dlhshop.com,4
0,0,14,2,0,1,1,www.381228.com,4
0,0,10,1,0,0,1,sxxsu.com ,11
0,0,11,2,1,1,1,www.ihnh.cn,4
0,0,11,1,0,0,1,3ftleft.com,6
0,0,18,2,0,1,1,www.xatiantong.com,2
0,0,10,1,0,0,1,gztbyl.com,2
0,0,11,1,0,0,1,lfshiye.com,6
0,0,21,2,1,1,1,www.wildpackaging.cn ,10
0,0,9,1,0,0,1,kjzcy.com,2
0,0,15,2,0,1,1,www.avgletv.com,6
0,0,18,2,0,0,1,card.kashenji.com ,10
0,0,17,2,0,1,1,www.aaanudes1.com,2
0,0,12,1,0,0,1,taoh2282.com,6
0,0,24,1,0,0,1,agensusukambingetawa.com,2
0,0,11,1,0,0,1,0536vip.com,6
1,1,11,1,0,0,1,wx-ytbz.com,6
0,0,11,1,0,0,1,yaolily.com,6
0,0,10,1,0,0,1,hqldg.com ,11
0,0,21,2,0,0,1,http://sx.0514dk.com/,10
0,0,12,2,0,1,1,www.zb66.com,6
0,0,16,2,1,1,1,www.cqsrkfdk.cn ,10
0,0,8,1,0,0,1,183c.com,6
0,0,13,2,0,1,1,www.8887z.com,2
0,0,10,1,0,0,1,3809av.com,2
0,0,14,1,0,0,1,pabaoliqun.com,2
0,0,17,2,0,1,1,www.konson168.com,2
0,0,15,2,0,1,1,www.tendabj.com,2
0,0,20,2,0,1,1,www.boizofaustin.com,2
0,0,14,2,0,1,1,www.uuu635.com,2
0,0,12,1,0,0,1,ndmicro.com ,10
1,1,24,2,0,0,1,zfgsuuie.com/app-ft.html,4
0,0,12,2,0,0,1,m.lkqjc.com ,10
1,1,19,2,0,0,1,m.jiasheng-sec.com ,10
0,0,19,1,0,0,1,weiminshengqian.com,9
0,0,16,1,0,0,1,expiredinpdx.com,2
0,0,29,2,1,0,1,gv.aff006.tv/chan/xb1099/JXN8,4
0,0,11,1,0,0,1,hbzf120.com,6
0,0,13,2,0,1,1,www.mtzbs.com,4
0,0,10,1,0,0,1,dahexc.com,2
0,0,11,1,0,0,1,zzyp20.com/,4
0,0,18,2,0,1,1,www.moneywang.com ,10
0,0,23,2,0,1,1,http://www.xmhd003.com/,10
0,0,11,1,0,0,1,sexy896.com,2
0,0,19,2,0,1,1,www.doudouxuexi.com,2
0,0,10,1,1,0,1,lhkfdk.cn ,10
0,0,10,1,0,0,1,2fym9.com/,4
0,0,16,1,1,0,1,http://790kj.xyz,11
0,0,7,1,0,0,1,k83.com,6
0,0,10,1,1,0,1,zjjxxcw.cn,6
0,0,9,1,0,0,1,thy02.com,2
0,0,15,2,0,1,1,www.whzyjr.com ,10
0,0,10,1,0,0,1,zgsfqc.com,6
0,0,17,2,0,0,1,esun.beifeiya.com,1
0,0,13,3,1,0,0,123.253.26.44,4
0,0,13,2,0,0,1,m.qiletoy.com,2
0,0,9,1,0,0,1,66chat.me,4
0,0,15,2,0,1,1,www.buyiwa.com ,10
0,0,12,1,0,0,1,chakkamo.com,4
0,0,25,2,0,0,1,chat.fishingprognosis.com,6
0,0,20,2,1,1,1,www.lebo8041.xyz:443,2
0,0,24,3,1,0,1,http://107.148.15.161:90,10
0,0,10,1,0,0,1,51mfxs.com,6
0,0,11,1,0,0,1,955151q.com,9
0,0,10,1,0,0,1,893019.com,8
0,0,15,1,0,0,1,dljijutools.com,2
0,0,17,2,0,1,1,www.anxinbama.com,2
0,0,16,2,1,0,1,am176.725122.vip,9
0,0,12,1,0,0,1,ttrenwu.com ,10
0,0,16,2,0,1,1,www.zgyspxpt.com,2
0,0,14,1,0,0,1,jvgfanatic.com,6
0,0,17,2,0,1,1,www.rongxin88.com,2
0,0,14,2,0,1,1,www.qqq321.com,4
0,0,23,2,0,1,1,http://www.zjkc120.com/,10
0,0,19,2,0,1,1,www.sarpachinii.com,2
0,0,14,1,0,0,1,waxinyong.com ,10
0,0,13,2,0,1,1,www.3707w.com,6
0,0,9,1,0,0,1,hnhma.com,6
0,0,9,1,0,0,1,u4823.com,2
0,0,18,2,0,1,1,www.dgfengjing.com,6
0,0,14,2,0,1,1,www.tcyzht.com,2
0,0,17,1,1,0,1,kefuchuangkou.fun,3
0,0,9,1,1,0,1,zcw41.cc ,11
0,0,13,2,0,1,1,www.24axx.com,6
0,0,17,2,0,1,1,www.huaren365.net,2
0,0,8,1,1,0,1,qdyrc.cn,2
0,0,9,1,0,0,1,tjkds.com,2
0,0,17,2,0,1,1,www.longmen18.com,2
0,0,14,2,0,1,1,www.99sp99.com,2
0,0,14,1,0,0,1,hongshu123.com,6
0,0,10,1,0,0,1,sclydp.com,6
0,0,18,2,0,1,1,www.honyunfatf.com,2
0,0,16,2,1,1,1,www.guaipiao.cn ,10
0,0,10,1,0,0,1,bcdzgs.com,2
0,0,19,2,0,1,1,www.fshengzhiye.com,2
0,0,36,1,1,0,1,https://rustshop.xyz/index/index/web,11
0,0,23,2,0,1,1,http://www.ddsd365.com/,10
0,0,9,1,0,0,1,kcmhx.com,6
0,0,13,2,1,0,1,103.81588.top,4
0,0,21,2,0,1,1,http://www.tdrhsy.com,11
0,0,21,2,0,1,1,http://www.xhccpj.com,10
0,0,12,1,0,0,1,ketainet.com,2
0,0,11,1,0,0,1,shhfood.com,2
0,0,19,2,0,1,1,www.gztaoziyuan.com,2
0,0,17,2,0,1,1,www.anxihaier.com,6
0,0,30,3,1,0,1,h5.xuexi.cn/page/download.html,4
0,0,10,1,0,0,1,807364.com,2
0,0,14,2,0,1,1,www.qdhkdn.com,2
0,0,12,1,0,0,1,w685639k.com,8
0,0,13,1,0,0,1,tishijie.com ,10
0,0,15,2,0,1,1,www.jklbwjc.com,2
0,0,8,1,0,0,1,hk11.com,6
0,0,14,1,0,0,1,seruvender.com,2
0,0,13,2,0,1,1,www.51zbb.net,6
0,0,13,2,0,1,1,www.2kca6.com,2
0,0,13,1,0,0,1,gpdrealty.com,2
0,0,17,2,0,1,1,www.annejcoto.com,2
0,0,24,2,0,0,1,taian.orangestitches.com,6
0,0,21,2,0,0,1,http://d9.dongan0.com,11
0,0,12,1,0,0,1,qfqihuo.com ,10
0,0,12,1,0,0,1,casw137.com ,11
0,0,23,2,1,0,1,http://cvb2311.8828s.cc,11
0,0,13,1,0,0,1,bibang100.com,6
0,0,15,2,0,1,1,www.enhaoyb.com,6
0,0,11,1,1,0,1,3174173.xyz,2
0,0,15,2,0,1,1,www.fsbzspc.com,2
0,0,16,2,0,1,1,www.cpwz3600.com,9
0,0,14,2,0,1,1,www.dhwuye.com,2
0,0,14,2,0,1,1,www.xt004.com ,11
0,0,9,1,1,0,1,vip333.so,9
0,0,11,1,0,0,1,hg99266.com,9
0,0,26,2,0,0,1,hbt.xiangyongbaozhuang.com,6
0,0,9,1,0,0,1,120sy.com,3
0,0,16,1,0,0,1,vips67.com:7730 ,11
0,0,15,2,0,1,1,www.wksy168.com,2
0,0,29,2,1,0,1,http://nblfly2.top/index.html,10
0,0,10,1,0,0,1,188881.com,6
0,0,12,2,0,1,1,www.66j9.com,2
0,0,16,2,0,1,1,www.jiajiakm.com,2
2,2,19,1,0,0,1,xn--h3t09la110r.com,8
0,0,14,1,0,0,1,zhongxuqiu.com,2
0,0,18,1,0,0,1,https://006fz.com/,11
0,0,13,2,0,1,1,www.w67se.com,2
0,0,11,1,0,0,1,jclcled.com,2
0,0,11,1,0,0,1,bxonbon.com,2
0,0,18,2,1,0,1,gyj425d.qpmxxiv.cn,8
0,0,10,1,0,0,1,sxdama.com,6
0,0,16,2,0,1,1,www.19008522.com,11
0,0,10,1,0,0,1,qhbrtz.com,2
0,0,8,1,0,0,1,88mh.com,6
0,0,10,1,0,0,1,289911.com,6
0,0,10,1,0,0,1,cpyhsy.com,2
0,0,13,2,0,1,1,www.mmani.com,2
0,0,13,2,0,1,1,www.ijkbw.com,2
0,0,13,2,0,1,1,www.nj920.com,2
0,0,15,2,0,1,1,www.szflexa.com,2
0,0,18,1,0,0,1,jiudianzhaopin.net,2
0,0,15,1,0,0,1,romanbeauty.com,6
0,0,16,1,1,0,1,http://ppc300.cn,11
0,0,15,1,0,0,1,thepanocean.com,4
0,0,15,2,0,1,1,www.xjalkin.com,2
0,0,11,1,0,0,1,glymmcc.com,4
0,0,10,1,0,0,1,xbncpw.com,2
16,4,129,6,1,1,1,http://112.15.232.43:8081/warning.html?u=http%3A%2F%2Fwww.epay-bao1.com%00&c=1&a=103&uuid=zjyd-sq01-35393008-3311534658&d=&e=1008,10
0,0,13,1,0,0,1,wespecial.com,4
0,0,12,2,0,1,1,www.1zsc.com,2
0,0,11,1,0,0,1,635858a.com,9
0,0,12,1,0,0,1,jiamei99.com,2
0,0,20,2,0,0,1,pinghu.moyun321.com ,10
0,0,9,1,0,0,1,420ds.com,2
0,0,16,1,0,0,1,xuehuaxiazai.com,2
0,0,10,1,1,0,1,kx6pt0.vip,4
0,0,10,1,0,0,1,tfg137.com,8
0,0,10,1,1,0,1,heylove.cn,2
0,0,14,2,0,1,1,www.agpzy.com ,10
1,1,13,2,0,1,1,www.v-ba.com ,11
0,0,11,1,0,0,1,zydq023.com,2
0,0,18,2,0,1,1,www.zhenaimima.com,2
0,0,9,1,0,0,1,avmkv.com,2
0,0,10,1,0,0,1,aclili.com,2
0,0,15,2,0,1,1,www.hxhytls.com,2
0,0,14,2,0,1,1,www.fhn988.com,9
0,0,9,1,1,0,1,0k6vk.xyz,2
0,0,13,2,0,1,1,www.dgdqi.com,6
0,0,19,2,0,1,1,www.althephonse.com,4
1,1,17,1,0,0,1,green-hygiene.com,2
0,0,12,1,0,0,1,apkwhale.com,4
0,0,14,2,0,1,1,www.szwfdq.com,2
0,0,14,1,0,0,1,wanjiadian.net,2
0,0,14,2,0,0,1,app.yite8.com ,10
0,0,19,2,0,1,1,www.iottogether.com,2
0,0,16,2,0,1,1,www.hldxdfzs.com,2
0,0,12,2,0,0,1,v1.cdnde.com,3
0,0,10,1,0,0,1,484803.com,3
0,0,19,1,0,0,1,funwithsoftware.com,4
0,0,16,2,0,1,1,www.gyxinyan.com,2
0,0,17,2,0,1,1,www.cdhaojie.com ,10
0,0,14,2,0,1,1,www.mp5555.com,6
0,0,22,2,0,1,1,www.jiufangzhineng.com,2
0,0,13,2,1,0,1,re2.cghykz.cn,4
0,0,13,1,0,0,1,bigbenedu.com,2
0,0,8,1,0,0,1,9bjb.com,2
0,0,24,3,1,1,1,www.extranet.56truck.cn ,11
0,0,11,1,0,0,1,ibway67.com,4
0,0,12,2,0,1,1,www.99i9.com,6
0,0,10,1,0,0,1,hrbxyk.com,3
0,0,10,1,0,0,1,wowwlk.com,2
0,0,12,1,0,0,1,carbrova.com,2
0,0,13,2,1,0,1,660.94306.top,4
0,0,8,1,0,0,1,28rg.com,6
0,0,23,2,0,1,1,www.xianggangkouban.com,2
0,0,9,1,0,0,1,canke.com,8
0,0,19,2,0,1,1,www.huizhongoil.com,6
0,0,11,1,0,0,1,ycapp1.com ,11
0,0,13,1,0,0,1,shenduoly.com,4
0,0,10,1,0,0,1,jhcdw.com ,10
0,0,18,2,0,1,1,www.fxshopeess.com,8
0,0,13,2,0,1,1,www.gfcgs.com,2
0,0,15,1,0,0,1,phunn2brich.com,2
0,0,16,1,0,0,1,http://gxatm.com,10
0,0,13,1,0,0,1,airtcp888.com,4
0,0,22,2,0,1,1,http://www.caizhiw.com,10
0,0,17,2,1,1,1,www.searchouse.cn,2
0,0,12,1,0,0,1,cqwes888.com,2
0,0,14,1,0,0,1,hsupatches.com,2
0,0,9,1,0,0,1,fh352.com,8
0,0,22,1,0,0,1,http://lishuhuahui.com,11
0,0,26,2,0,1,1,http://www.wancheng123.com,10
0,0,14,1,0,0,1,niukoutuan.com,2
0,0,15,2,0,1,1,www.ourdayi.com,6
0,0,14,1,0,0,1,fengwogame.com,2
0,0,18,2,0,1,1,www.taicnc1688.com,6
0,0,10,1,0,0,1,ht7711.com,8
0,0,10,1,0,0,1,pz6855.com,2
0,0,20,2,0,1,1,www.emmanuelalba.com,6
0,0,9,1,0,0,1,cnspp.com,2
0,0,10,1,0,0,1,bldcdz.com,2
0,0,14,2,0,1,1,www.hzbsjs.com,2
0,0,9,1,0,0,1,91kl.net ,10
0,0,16,2,0,1,1,www.11199906.com,6
0,0,15,2,0,1,1,www.vccbus.com ,10
0,0,11,1,0,0,1,fujinhu.com,2
0,0,16,2,0,1,1,www.bjjc8911.com,2
0,0,15,2,0,0,1,aapp.gjbnjy.com,9
0,0,10,1,0,0,1,938ups.com,6
0,0,14,2,0,1,1,www.yyxdmm.com,2
0,0,7,1,1,0,1,klis.cn,6
2,2,30,2,0,1,1,donw-app-luobo.goodapplink.com,4
0,0,12,1,0,0,1,dkmluosi.com,4
0,0,16,1,0,0,1,fioscatering.com,2
0,0,20,1,0,0,1,authenticiwebgal.com,2
0,0,17,2,0,1,1,www.zukankun.com ,10
0,0,8,1,1,0,1,icwe.top,4
0,0,28,2,0,0,1,http://m.aitianbaozhuang.com,11
0,0,13,2,1,1,1,www.vk719.cn ,10
0,0,18,2,0,1,1,www.celuehome.com ,10
0,0,19,3,1,1,1,www.faq.56truck.cn ,11
0,0,13,2,0,1,1,www.lycng.com,2
0,0,18,1,0,0,1,yinianxiaoshuo.com,6
0,0,12,1,0,0,1,zoopooi.com ,10
0,0,13,1,0,0,1,taijigolf.com,2
0,0,15,2,0,1,1,www.laigugu.com,2
0,0,11,1,0,0,1,1ggghhh.com,2
0,0,9,1,1,0,1,m0ec1.xyz,2
0,0,7,1,1,0,1,h444.cc,6
0,0,15,2,1,0,1,yqzx.ismmgu.cn ,10
0,0,13,1,0,0,1,facaizhu.org ,10
0,0,11,2,1,0,1,m.gzyljd.cn,6
0,0,14,2,0,1,1,www.010hsw.com,2
0,0,12,3,1,0,0,143.92.33.51,2
0,0,11,1,0,0,1,sxwy999.com,6
0,0,16,1,0,0,1,crossingcasa.com,2
0,0,23,2,1,0,1,m.214lx8eb2022121330.cc,8
1,1,17,1,0,0,1,tbw-shizixiu.com ,11
0,0,22,1,0,0,1,zhuhailvzhixianhua.com,6
0,0,12,1,0,0,1,gripglow.com,2
1,1,24,3,0,1,1,wen-jiliang.www.xsjx.com,6
0,0,18,1,0,0,1,galiajewellery.com,4
0,0,14,2,0,1,1,www.fxbwnh.com,2
0,0,10,1,0,0,1,bhygcx.com,6
0,0,13,2,0,1,1,www.ksac.net ,10
0,0,13,2,1,1,1,www.99sua.cn ,11
1,1,18,2,0,0,1,sdk-api.ycdldd.com,6
0,0,19,1,0,0,1,hefeinankeyy120.com,2
1,1,17,2,0,1,1,www.gz-lianji.com,6
0,0,25,2,0,0,1,http://ditui.wfjyxxkj.com,11
0,0,12,2,0,1,1,www.sr76.com,6
0,0,16,1,0,0,1,jiangsufeida.com,2
0,0,21,3,0,1,1,fokalsto.www.xsjx.com,6
0,0,15,2,0,1,1,www.ysfzdzw.com,2
0,0,14,2,0,1,1,www.7c7722.com,8
0,0,10,1,1,0,1,bb1xie.vip,2
0,0,10,1,0,0,1,267789.com,6
0,0,13,2,0,1,1,www.zzsmc.com,2
0,0,9,1,1,0,1,88n88.cn ,11
0,0,14,2,0,1,1,www.yicye.com ,10
0,0,12,1,0,0,1,wehoiae.com ,11
0,0,10,1,0,0,1,hbjixu.com,2
0,0,12,1,0,0,1,weiyikai.com,6
0,0,14,1,0,0,1,franklinit.com,4
0,0,21,2,0,0,1,http://ku.wumeipu.com,11
0,0,12,1,0,0,1,twranchu.com,4
0,0,13,1,0,0,1,pipiqiang.com,4
0,0,13,2,0,1,1,www.77cai.com,6
0,0,13,2,0,1,1,www.dk26.com ,10
0,0,16,2,0,0,1,137.seyoyo51.com,6
0,0,15,2,0,1,1,www.yzjnyxh.com,6
1,1,11,1,0,0,1,yip-yap.com,6
0,0,9,1,0,0,1,cou77.com,2
0,0,16,2,0,1,1,www.jxzhidao.com,2
0,0,20,2,0,0,1,s.lvshiwangzhan.com ,10
0,0,7,1,0,0,1,xe8.com,6
0,0,19,2,0,1,1,www.fuzhenchang.com,4
0,0,16,2,0,1,1,www.njhotart.com,6
0,0,9,1,0,0,1,3fyq7.com,4
0,0,16,1,0,0,1,finobusiness.com,2
0,0,14,2,0,1,1,www.cp4489.com,2
0,0,15,1,1,0,1,aoanwangluo2.cn,4
0,0,10,1,0,0,1,aqd226.com,6
0,0,14,3,1,0,0,45.192.225.115,9
1,1,17,1,0,0,1,steel-fencing.com,2
0,0,16,1,0,0,1,http://ddbig.com,10
0,0,14,2,0,1,1,www.mhysqc.com,2
0,0,15,3,1,0,1,476.78095.top/.,4
0,0,11,1,0,0,1,czattcn.com,6
0,0,13,2,0,1,1,www.51csp.com,2
0,0,13,3,1,0,0,192.53.113.96,4
1,1,15,2,0,1,1,www.ch-bgxy.com,2
0,0,10,1,1,0,1,hkweb.page,4
0,0,16,2,0,1,1,www.kanfang8.com,2
0,0,13,2,1,0,1,548.76476.top,4
0,0,20,2,0,1,1,www.h0i1.com/down/ty,4
0,0,12,1,0,0,1,bjhyhywl.com,2
0,0,17,2,0,1,1,www.lyhzqglgc.com,2
0,0,18,2,0,0,1,m.95cp999.com:3412,8
0,0,12,1,0,0,1,penkobuy.com,6
0,0,12,2,0,1,1,www.78u9.com,2
0,0,11,1,0,0,1,7672001.com,9
0,0,11,1,0,0,1,hnkemgy.com,2
0,0,15,2,0,0,1,huz.0514dk.com ,10
0,0,13,1,0,0,1,363365188.com,4
0,0,18,2,0,1,1,www.feitian122.com,2
0,0,22,2,0,1,1,www.jialongbinguan.com,2
1,1,15,2,0,0,1,ns3.net-dev.org,4
0,0,12,2,0,1,1,www.78au.com,2
0,0,16,2,0,1,1,www.yongdagz.com,2
0,0,31,3,1,1,1,https://www.greatdreams.com.cn/,10
0,0,9,1,0,0,1,2fym6.com,4
0,0,15,3,1,0,1,691.93783.top/.,4
0,0,8,1,0,0,1,fwe8.com,2
0,0,9,1,0,0,1,97mzw.com,2
0,0,16,1,0,0,1,laolonghuang.com,2
0,0,18,1,0,0,1,mengningfuli66.com,2
0,0,13,2,0,1,1,www.aslfz.com,6
0,0,23,2,0,1,1,www.anquangongjugui.com,6
0,0,12,1,0,0,1,sdlvshui.com,2
0,0,15,2,0,1,1,www.rosf168.com,2
0,0,10,1,0,0,1,tenxoo.com,2
0,0,10,1,1,0,1,yydtzs.cn ,11
0,0,10,1,0,0,1,njsssc.com,2
0,0,9,1,0,0,1,dgszp.com,7
0,0,17,2,0,1,1,www.klapschus.org,4
0,0,11,1,0,0,1,1050606.com,6
0,0,17,2,0,1,1,www.jnjiashun.com,6
0,0,10,1,0,0,1,7c5671.com,8
0,0,11,1,0,0,1,qq89231.com,8
0,0,14,2,0,0,1,ybb.swhgwn.com,9
0,0,14,2,1,0,1,413.74679.top/,4
0,0,14,2,1,0,1,ccc.1666ym.cn/,4
0,0,7,1,1,0,1,ygvz.cn,2
0,0,10,1,0,0,1,7c7722.com,8
0,0,22,2,1,1,1,http://www.faksdrd.cn/,10
0,0,11,2,1,0,1,hfnj.com.cn,2
0,0,15,1,1,0,1,thefgjfghkk.xyz,4
0,0,13,1,0,0,1,kairongjc.com,2
0,0,14,1,0,0,1,wtshgj00ui.com,8
0,0,10,1,0,0,1,whkr88.com,2
0,0,12,1,0,0,1,grilclub.com,6
0,0,15,2,0,1,1,www.zfdaily.com,2
1,1,25,2,0,1,1,www.trick-photography.com,6
0,0,18,2,0,1,1,www.shanghai61.com,2
0,0,9,1,1,0,1,mtdc.top ,10
0,0,12,2,0,1,1,www.g5hk.com,2
0,0,11,1,0,0,1,jiemila.com,6
0,0,13,2,0,1,1,www.ejdpf.com,6
0,0,10,1,0,0,1,pyfbsl.com,4
0,0,16,2,1,0,1,m.jiashengtj.cn ,10
0,0,13,2,0,1,1,www.e456a.com,2
0,0,16,2,1,0,1,295507.zzgydx.cn,1
0,0,15,3,1,0,1,906.06297.top/.,4
0,0,14,1,0,0,1,wyyxsc9857.com,4
1,1,9,1,1,0,1,e-0779.cn,6
0,0,11,1,0,0,1,east687.com,8
0,0,8,1,0,0,1,199q.com,6
0,0,10,1,1,0,1,wawakua.cn,4
0,0,13,1,0,0,1,nantianmy.com,6
0,0,14,1,0,0,1,hhzhengxin.com,2
0,0,13,1,0,0,1,liwei0201.com,6
0,0,12,2,0,0,1,m.itmck.com ,10
0,0,14,1,0,0,1,zhuantousu.com,6
0,0,15,2,0,1,1,www.8956kj7.com,9
1,1,14,1,0,0,1,china-yage.com,2
0,0,10,1,0,0,1,332859.com,8
0,0,16,1,0,0,1,rathyfashion.com,2
0,0,14,2,1,0,1,176.60294.top/,4
0,0,9,1,0,0,1,mmt12.com,4
0,0,10,1,0,0,1,dgyfdd.com,6
0,0,20,3,1,1,1,www.pu5ej.xawriva.cn,3
0,0,12,1,0,0,1,fsnhfkyy.com,2
0,0,17,2,0,1,1,www.xinaiqila.com,2
0,0,16,2,0,0,1,ncshn.qianhua.co,6
0,0,12,2,0,1,1,www.e55p.com,2
0,0,10,1,0,0,1,55973r.com,2
0,0,14,2,0,1,1,www.xmstp.com ,10
0,0,14,2,0,1,1,www.hhh591.com,2
1,1,9,1,0,0,1,s-nse.com,6
0,0,9,1,0,0,1,qhfy.com ,10
0,0,17,2,0,1,1,www.jinkingcn.com,2
0,0,12,1,0,0,1,hkjsoft.com ,11
1,1,16,2,0,1,1,www.jn-seoer.com,2
0,0,19,2,0,0,1,ganju.bushenbbs.com,6
0,0,13,1,0,0,1,shoulaomf.com,2
0,0,23,1,0,0,1,http://wutaihangjia.net,10
0,0,19,2,0,1,1,www.yougebaowen.com,2
0,0,29,2,1,0,1,26cz62gkeykf874t.laosep55.top,6
0,0,10,1,0,0,1,whlcsw.com,2
0,0,17,2,0,1,1,www.onekeyrom.com,4
1,1,23,2,0,1,1,www.horse-galloping.com,6
0,0,18,1,0,0,1,fangfengyichen.com,2
0,0,16,2,0,1,1,www.hbcxhbsb.com,2
0,0,13,1,0,0,1,lekangcn.com ,10
0,0,10,1,0,0,1,juwacl.com,2
0,0,11,1,1,0,1,byfwhb33.cn,2
0,0,11,1,0,0,1,ywdkgs.com ,10
0,0,25,2,0,1,1,https://www.wanche99.com/,11
0,0,14,2,0,1,1,www.0663cc.com,2
0,0,11,1,0,0,1,99zbyun.com,2
0,0,15,2,0,1,1,www.syxlmmy.com,2
0,0,11,1,0,0,1,xjwxapp.com,2
0,0,10,1,0,0,1,szzjhs.com,2
0,0,14,2,0,1,1,www.bklyjx.com,6
0,0,19,1,0,0,1,tosiliconvalley.com,4
0,0,13,1,0,0,1,aeroflash.org,2
0,0,12,1,0,0,1,chinahtg.com,3
0,0,18,2,0,0,1,q3la08.51upsun.com,4
0,0,18,2,0,1,1,www.hongmao521.com,2
0,0,15,1,0,0,1,taobaogo520.com,2
0,0,14,2,0,1,1,www.076024.com,2
0,0,11,1,0,0,1,zgdk666.com,2
0,0,14,2,1,1,1,www.3qi3yt.cn ,10
0,0,19,2,0,0,1,zh.haarigemosen.com,2
0,0,29,2,1,0,1,deebxqdfxwrrrybh.laosep55.top,6
0,0,14,2,0,1,1,www.jj1801.com,8
0,0,12,2,1,1,1,www.61316.nl,2
0,0,15,2,0,1,1,www.hjxhtzj.com,2
0,0,10,1,0,0,1,817330.com,2
0,0,10,1,0,0,1,34581b.com,2
0,0,15,2,0,1,1,www.dahouzi.com,6
0,0,12,2,0,1,1,www.a8nn.com,2
0,0,14,1,1,0,1,fyzv3.cc/MwaH9,4
